Geo Point;Geo Shape;ARCSTRA_ID;FNODE;TNODE;CODVIA;NOMEVIA;DATAINIZ;LUNGHEZZ;LARGHEZZ;CIVIMINP;EXPOMINP;CIVIMAXP;EXPOMAXP;CIVIMIND;EXPOMIND;CIVIMAXD;EXPOMAXD;XPROPRIE;PROPRIETA;NUMQUART;NOMEQUART;DA;A;SUPERFICIE;CRESCIV;XTIPOLOG;ESTREMI;PROGXVIA;ID_ENTE;F50;F50_drufuc;ZONA_NOME;Shape_Leng;VEL2024;Velocità massima consentita
44.50305474251631, 11.277715105598952;"{""coordinates"": [[[11.27715030367049, 44.50323061882054], [11.278279907527414, 44.50287886621209]]], ""type"": ""MultiLineString""}";2467;8451;8604;24900;VIA GALEAZZA;19911021;97.889857912;14;2;;2;1A;0;;0;;1;comunale;11;Borgo Panigale - Reno;VIALE GAETANO SALVEMINI;VIA ENRICO DE NICOLA;1370.46;1;0;0;1;A944;0;0;Borgo Panigale;97.889857912;30;Strade 30 km/h o inferiore
44.50223587286385, 11.278730071915593;"{""coordinates"": [[[11.278636593765814, 44.50207929822243], [11.278823550065374, 44.502392447505265]]], ""type"": ""MultiLineString""}";2469;8607;8598;11130;VIA CADUTI DI CASTELDEBOLE;19911021;37.815019925;15;16;;22;;5;;7;A;1;comunale;11;Borgo Panigale - Reno;VIA GIOVANNI BOTTONELLI;VIA GILDA CHIARI ALLEGRETTI;567.15;1;0;0;2;A944;0;0;Borgo Panigale;37.815019925;30;Strade 30 km/h o inferiore
44.499693106123665, 11.277236445121707;"{""coordinates"": [[[11.277083703591046, 44.499298539119415], [11.27716516447679, 44.49955158899331], [11.277198819928445, 44.49965906471591], [11.277233931445766, 44.499736862016164], [11.27736442333177, 44.49995129103075], [11.277432015269227, 44.50006841031943]]], ""type"": ""MultiLineString""}";2474;4332;8600;11130;VIA CADUTI DI CASTELDEBOLE;19911021;90.1791242993;15;52;;60;;23;;43;A;1;comunale;11;Borgo Panigale - Reno;VIA CARATON;VIA ROTTA;1352.7;1;0;0;9;A944;0;0;Borgo Panigale;90.1791242993;30;Strade 30 km/h o inferiore
44.48045622501844, 11.378887644674997;"{""coordinates"": [[[11.379498114133435, 44.480208491305305], [11.378277175216557, 44.480703958731574]]], ""type"": ""MultiLineString""}";2260;6892;6893;22650;VIA ANTONIO FIACCHI;19911021;111.657824093;9.72;2;;6;;1;;3;;1;comunale;16;Savena;VIA PONTEVECCHIO;VIA BENOZZO GOZZOLI;1085.3352;1;0;0;1;A944;0;0;Mazzini;111.657824093;30;Strade 30 km/h o inferiore
44.4886558910471, 11.384314819557789;"{""coordinates"": [[[11.383203910080818, 44.4891030984138], [11.383246234320463, 44.489037811243975], [11.383326614733049, 44.48896022672346], [11.383478946075222, 44.488913349594746], [11.38428807293331, 44.48866187098812], [11.384821343282043, 44.488501233244364], [11.385475247815899, 44.488274354653136]]], ""type"": ""MultiLineString""}";2265;6927;6928;47270;VIA POPULONIA;19920110;205.930298036;7.5;2;;2;;7;;11;;1;comunale;16;Savena;VIALE FELSINA;VIA POPULONIA;1544.475;0;0;0;1;A944;0;0;Mazzini;205.930298036;30;Strade 30 km/h o inferiore
44.48530661170893, 11.377580274810605;"{""coordinates"": [[[11.377243461976386, 44.486490732555694], [11.37722434260304, 44.4864247294288], [11.376999324187972, 44.48576966990827], [11.376983029851159, 44.48567848221548], [11.3769855297419, 44.485598281907656], [11.377004083837718, 44.485510851241855], [11.37704064824155, 44.48542255014334], [11.377080946431114, 44.48533515248592], [11.377137699073339, 44.48526275198394], [11.377201598160553, 44.4851981786374], [11.377282819829531, 44.48513654812582], [11.377351734551814, 44.48509389900061], [11.377469328713323, 44.48502589283278], [11.377600979006367, 44.48498194502156], [11.378797720040254, 44.48463127089771]]], ""type"": ""MultiLineString""}";2267;13545;6418;22320;VIALE FELSINA;19911021;293.014794632;16;8;;10;;25;;29;;1;comunale;16;Savena;VIA MARCELLO ORETTI;VIA FOSSOLO;4688.16;1;0;0;6;A944;0;0;Mazzini;293.014794632;30;Strade 30 km/h o inferiore
44.47951565636242, 11.396439255185122;"{""coordinates"": [[[11.396056121252126, 44.47965931783259], [11.396822389118116, 44.479371994892254]]], ""type"": ""MultiLineString""}";2274;6940;6941;13300;VIA CARLO CARLI;19911021;68.8210415494;13;22;;34;;21;;33;;1;comunale;16;Savena;VIA CARLO CARLI;VIA ENRICO GOLINELLI;894.66;0;0;0;1;A944;0;0;Mazzini;68.8210415494;30;Strade 30 km/h o inferiore
44.48975229938649, 11.378191607580133;"{""coordinates"": [[[11.377818654610747, 44.48981384427089], [11.378303610941565, 44.489736822967934], [11.37841942732894, 44.48971210972783], [11.378563180073732, 44.48968317698202]]], ""type"": ""MultiLineString""}";2281;6593;6951;55630;VIA SPARTACO;19911021;61.0074501614;12;0;;0;;29;;31;;1;comunale;14;San Donato - San Vitale;VIA CASTELMERLO;VIALE FELSINA;732.12;0;0;0;3;A944;0;0;S. Vitale;61.0074501614;30;Strade 30 km/h o inferiore
44.492632287264364, 11.378876455378752;"{""coordinates"": [[[11.37881538881597, 44.492663668315934], [11.37893752194153, 44.49260090621279]]], ""type"": ""MultiLineString""}";2288;6958;6970;44050;VIA DEL PARCO;19920110;11.9595199321;11.5;0;;0;;15;3;15;4;1;comunale;14;San Donato - San Vitale;VIA CASTELMERLO;VIA DEL PARCO;137.54;0;0;0;3;A944;0;0;S. Vitale;11.9595199321;30;Strade 30 km/h o inferiore
44.4927600015231, 11.37845049956097;"{""coordinates"": [[[11.37881538881597, 44.492663668315934], [11.378085610305966, 44.49285633473027]]], ""type"": ""MultiLineString""}";2290;6958;6583;44050;VIA DEL PARCO;19920110;61.8736373337;11.5;2;2D;4;;13;;15;2;1;comunale;14;San Donato - San Vitale;VIA SPARTACO;VIA CASTELMERLO;711.505;1;0;0;2;A944;0;0;S. Vitale;61.8736373337;30;Strade 30 km/h o inferiore
44.492425207200235, 11.379389728674358;"{""coordinates"": [[[11.37893752194153, 44.49260090621279], [11.379102017015544, 44.49253761264064], [11.379841680676401, 44.492248850958255]]], ""type"": ""MultiLineString""}";2291;6970;6974;44050;VIA DEL PARCO;19930921;81.8741693415;11.5;20;;28;;17;;33;;1;comunale;14;San Donato - San Vitale;VIA DEL PARCO;VIA DEL PARCO;941.505;0;0;0;4;A944;0;0;S. Vitale;81.8741693415;30;Strade 30 km/h o inferiore
44.49378326732136, 11.380150093562856;"{""coordinates"": [[[11.379988491296047, 44.49394800721704], [11.380048730238439, 44.49389504107739], [11.380240833682517, 44.49369359930933], [11.380289806459706, 44.49360144235546]]], ""type"": ""MultiLineString""}";2292;6965;6967;52500;VIA DELLA SALITA;19911021;45.6500614053;6.4;2;;2;;1;;1;C;1;comunale;14;San Donato - San Vitale;VIA GIUSEPPE MASSARENTI;VIA CHIUSA;292.16;1;0;0;1;A944;6;0;S. Vitale;45.6500614053;10;Strade 30 km/h o inferiore
44.4944493587254, 11.38029456627212;"{""coordinates"": [[[11.380600641248193, 44.49495071023375], [11.379988491296047, 44.49394800721704]]], ""type"": ""MultiLineString""}";2294;6973;6965;16500;VIA CHIUSA;19911021;121.59235753;8.2;2;;8;2C;3;;17;;1;comunale;14;San Donato - San Vitale;VIA DELLA SALITA;VIA CHIUSA;997.038;1;0;0;1;A944;6;0;S. Vitale;121.59235753;10;Strade 30 km/h o inferiore
44.493503761947316, 11.377686531169967;"{""coordinates"": [[[11.37745949409371, 44.49309622137044], [11.377913568246225, 44.49391130252419]]], ""type"": ""MultiLineString""}";2295;6622;6972;20450;VIA DONATELLO;19920110;97.527001974;10;2;;12;2;1;;7;;1;comunale;14;San Donato - San Vitale;VIA GIUSEPPE MASSARENTI;VIA DONATELLO;975.3;0;0;0;1;A944;6;0;S. Vitale;97.527001974;10;Strade 30 km/h o inferiore
44.49400550102011, 11.384304741389023;"{""coordinates"": [[[11.384506299439863, 44.49465408676556], [11.384103183338185, 44.49335691527467]]], ""type"": ""MultiLineString""}";2297;6978;6977;50450;VIA SANTA RITA;19911021;147.596173327;10;4;;4;A;3;;9;;1;comunale;14;San Donato - San Vitale;VIA GIUSEPPE MASSARENTI;VIA LUCA DELLA ROBBIA;1476;1;0;0;1;A944;0;0;S. Vitale;147.596173327;30;Strade 30 km/h o inferiore
44.493330331610295, 11.38435870026974;"{""coordinates"": [[[11.384614217201296, 44.49330374794592], [11.384103183338185, 44.49335691527467]]], ""type"": ""MultiLineString""}";2305;6952;6977;36800;VIA GIUSEPPE MASSARENTI;19911021;41.0870278808;12.5;420;;424;C;193;;195;2;1;comunale;14;San Donato - San Vitale;VIA SANTA RITA;VIA DELLO STALLO;513.625;1;0;1;33;A944;33;66;S. Vitale;41.0870278808;50;Strade 50 km/h, che passeranno a 30 km/h dopo interventi
44.49447064754378, 11.385805765980951;"{""coordinates"": [[[11.386085351530381, 44.49443178440708], [11.38552618043152, 44.49450951068047]]], ""type"": ""MultiLineString""}";2306;6987;6984;19700;VIA LUCA DELLA ROBBIA;19911021;45.3243806578;10;10;;10;B;5;;5;;1;comunale;14;San Donato - San Vitale;VIA GIAMBOLOGNA;VIA ANDREA DEL VERROCCHIO;453.2;1;0;0;2;A944;0;0;S. Vitale;45.3243806578;30;Strade 30 km/h o inferiore
44.49532574461449, 11.386042034246847;"{""coordinates"": [[[11.38632897663114, 44.495361191032316], [11.385755091862555, 44.49529029819666]]], ""type"": ""MultiLineString""}";2307;6993;13970;31850;VIA ANTONIO LEVANTI;19911021;46.327955847;14;2;;4;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA GIAMBOLOGNA;VIA ANDREA DEL VERROCCHIO;648.62;1;0;0;1;A944;0;0;S. Vitale;46.327955847;30;Strade 30 km/h o inferiore
44.49382351357513, 11.38591938378035;"{""coordinates"": [[[11.386085351530381, 44.49443178440708], [11.3860736282799, 44.4944049962182], [11.386032865795668, 44.49424657536726], [11.386021588115883, 44.49421683395042], [11.385759320219895, 44.49321321073068]]], ""type"": ""MultiLineString""}";2313;6987;6988;19750;VIA ANDREA DEL VERROCCHIO;19911021;137.811376792;8.3;2;;10;;1;;11;;1;comunale;14;San Donato - San Vitale;VIA GIUSEPPE MASSARENTI;VIA LUCA DELLA ROBBIA;1143.823;1;0;0;1;A944;0;0;S. Vitale;137.811376792;30;Strade 30 km/h o inferiore
44.49324131939752, 11.388188454762489;"{""coordinates"": [[[11.387139054098922, 44.49322136472193], [11.387854105577716, 44.493236759897464], [11.388073457316743, 44.49323820907932], [11.38851136252521, 44.493220747732295], [11.388613152380524, 44.49322745017332], [11.38895995749029, 44.49326711669478], [11.389232161985074, 44.49331990793078]]], ""type"": ""MultiLineString""}";2316;6989;6983;36800;VIA GIUSEPPE MASSARENTI;19930415;167.784097941;12.5;466;31;478;;219;3;221;6;1;comunale;14;San Donato - San Vitale;VIA BENVENUTO CELLINI;TANGENZIALE CASALECCHIO-SAN LAZZARO;2097.25;0;0;1;41;A944;33;66;S. Vitale;167.784097941;50;Strade 50 km/h, che passeranno a 30 km/h dopo interventi
44.49488743683893, 11.387371919319907;"{""coordinates"": [[[11.387459580306329, 44.49548631941431], [11.387284258333487, 44.49428855426355]]], ""type"": ""MultiLineString""}";2320;6994;6986;15650;VIA BENVENUTO CELLINI;19911021;133.697360247;10;14;;20;;7;;17;;1;comunale;14;San Donato - San Vitale;VIA LUCA DELLA ROBBIA;VIA ANTONIO LEVANTI;1337;1;0;0;3;A944;0;0;S. Vitale;133.697360247;30;Strade 30 km/h o inferiore
44.475721033070705, 11.393402608811655;"{""coordinates"": [[[11.39377824682555, 44.47618853143894], [11.39322910773013, 44.475507339732516], [11.3930310378511, 44.47525032883543]]], ""type"": ""MultiLineString""}";2150;6833;6827;22380;VIA FERRARA;19911021;119.980283228;9;2;;52;;1;;7;;1;comunale;16;Savena;VIA GIUSEPPE DOZZA;VIA MODENA;1079.82;0;0;0;1;A944;0;0;Mazzini;119.980283228;30;Strade 30 km/h o inferiore
44.476471354488254, 11.39303856674914;"{""coordinates"": [[[11.392615729411586, 44.476632178409794], [11.392679957590252, 44.476607161370765], [11.393461617484586, 44.47631108610166]]], ""type"": ""MultiLineString""}";2151;6829;6832;20830;VIA GIUSEPPE DOZZA;19911021;76.1210344639;11;0;;0;;7;;13;;1;comunale;16;Savena;VIA DELL'AURORA;VIA CADUTI E DISPERSI IN GUERRA;836;0;0;0;4;A944;43;66;Mazzini;76.1210344639;50;Strade 50 km/h, che passeranno a 30 km/h dopo interventi
44.47514962695031, 11.390239840858891;"{""coordinates"": [[[11.389316090951978, 44.475488666492396], [11.391163590765805, 44.474810587408236]]], ""type"": ""MultiLineString""}";2152;15817;6835;14230;VIA CASSINO;19911021;164.987052041;18;2;;6;;0;;0;;1;comunale;16;Savena;VIA ARNO;VIA NAPOLI;2969.82;0;0;0;1;A944;0;0;Mazzini;164.987052041;30;Strade 30 km/h o inferiore
44.47685993863819, 11.39202877471072;"{""coordinates"": [[[11.391578497761543, 44.47703838269767], [11.391987993494395, 44.476874137803534], [11.392480277112394, 44.47668461262634]]], ""type"": ""MultiLineString""}";2155;6693;6834;20830;VIA GIUSEPPE DOZZA;19911021;81.7629486391;11;4;;4;;3;;5;F;1;comunale;16;Savena;VIA MARIO LONGHENA;VIA NAPOLI;899.36;0;0;0;2;A944;43;66;Mazzini;81.7629486391;50;Strade 50 km/h, che passeranno a 30 km/h dopo interventi
44.47701886373495, 11.390431477518556;"{""coordinates"": [[[11.390173304602564, 44.4766610507809], [11.390615952483332, 44.47727129495089], [11.390641980379126, 44.47731052609083], [11.390657333784809, 44.4773466951381], [11.390672820939539, 44.477386185650296]]], ""type"": ""MultiLineString""}";2156;6842;6780;3300;VIA ARNO;19911021;89.9745685109;25;2;;4;;1;;1;N;1;comunale;16;Savena;VIA EMILIA LEVANTE;VIA REGGIO EMILIA;2249.25;1;0;0;1;A944;1;0;Mazzini;89.9745685109;50;Strade 50 km/h o superiore
44.47718922471597, 11.389953129862953;"{""coordinates"": [[[11.390225596723855, 44.47755751556477], [11.389795239406316, 44.476976911182966], [11.389683182440324, 44.47681910590238]]], ""type"": ""MultiLineString""}";2157;6811;6779;11400;VIA CALANCO;19911021;92.6888293281;7.5;2;;2;2B;0;;0;;1;comunale;16;Savena;VIA EMILIA LEVANTE;VIA AMICO ASPERTINI;695.175;0;0;0;1;A944;0;0;Mazzini;92.6888293281;30;Strade 30 km/h o inferiore
44.50996534490913, 11.283252426685504;"{""coordinates"": [[[11.282687620671028, 44.51013827945967], [11.28381723269998, 44.50979241035861]]], ""type"": ""MultiLineString""}";2567;8697;8698;59330;VIA TRILUSSA;19911021;97.6038538427;9.5;6;;8;;5;;13;;1;comunale;11;Borgo Panigale - Reno;VIA NICOLA GOGOL;VIA DEL FAGGIOLO;927.2;1;0;0;2;A944;0;0;Borgo Panigale;97.6038538427;30;Strade 30 km/h o inferiore
44.50987169766553, 11.286980978627824;"{""coordinates"": [[[11.287613306538738, 44.51024602073053], [11.286949070843896, 44.50985078696085], [11.286346789693752, 44.50950053821348]]], ""type"": ""MultiLineString""}";2569;8706;14471;11000;VIA SEBASTIANO CABOTO;19920110;130.36766933;7.8;2;;10;2;1;;13;;1;comunale;11;Borgo Panigale - Reno;VIA DEL GRETO;VIA DEL GRETO;1016.886;0;0;0;1;A944;6;0;Borgo Panigale;130.36766933;10;Strade 30 km/h o inferiore
44.5152761969839, 11.283552752960249;"{""coordinates"": [[[11.284174717245302, 44.5148930622068], [11.283223750739088, 44.51522160585414], [11.283185025908022, 44.51524300045979], [11.283190226016076, 44.51528412646842], [11.283305464770491, 44.515472270051625], [11.283400819938924, 44.51561187054511], [11.28355597946561, 44.515809441937115], [11.283619178410873, 44.515862202931956]]], ""type"": ""MultiLineString""}";2590;8728;13049;44730;VIA SILVIO PELLICO;19920110;165.392547626;8;2;;6;;1;;13;;1;comunale;11;Borgo Panigale - Reno;VIA AMATORE SCIESA;VIA MARCO CELIO;1323.12;1;0;0;1;A944;0;0;Borgo Panigale;165.392547626;30;Strade 30 km/h o inferiore
44.509108143245825, 11.29551964001469;"{""coordinates"": [[[11.295093813278184, 44.50919688942419], [11.295945466751197, 44.509019397067455]]], ""type"": ""MultiLineString""}";2602;8733;8742;21400;VIA EMILIA PONENTE;19911021;70.5312754597;16;184;;190;;263;;267;G;1;comunale;11;Borgo Panigale - Reno;VIA DEL MILLIARIO;VIA ANGELO PIO';1128.48;1;0;1;30;A944;0;66;S. Viola;70.5312754597;30;Strade 30 km/h o inferiore
44.49936847348032, 11.318342887527457;"{""coordinates"": [[[11.317461240741673, 44.499642666646075], [11.319224534313241, 44.49909428031456]]], ""type"": ""MultiLineString""}";2696;8812;4682;3500;VIA ASIAGO;19911021;152.908122068;10;20;;32;;17;;29;;1;comunale;13;Porto - Saragozza;VIA PODGORA;VIA DEL TIMAVO;1529.1;1;0;1;4;A944;0;0;Saffi;152.908122068;30;Strade 30 km/h o inferiore
44.50020974662781, 11.318879607466219;"{""coordinates"": [[[11.318006058247729, 44.500518510443456], [11.31975315668471, 44.499900982812164]]], ""type"": ""MultiLineString""}";2698;8811;4683;28400;VIA GORIZIA;19911021;154.971677299;16;14;;22;;9;;23;;1;comunale;13;Porto - Saragozza;VIA PODGORA;VIA DEL TIMAVO;2479.52;1;0;0;4;A944;0;0;Saffi;154.971677299;30;Strade 30 km/h o inferiore
44.50297351322756, 11.315152641512135;"{""coordinates"": [[[11.315449682784239, 44.50340415788945], [11.31485560024003, 44.50254286856567]]], ""type"": ""MultiLineString""}";2702;15769;8784;4150;VIA BAINSIZZA;19911021;106.738500055;12;2;;2;A;1;;3;5;1;comunale;13;Porto - Saragozza;LARGO BARTOLO NIGRISOLI;VIA FRANCESCO BARACCA;1280.88;0;0;0;1;A944;0;0;Saffi;106.738500055;30;Strade 30 km/h o inferiore
44.50169294655454, 11.318745071454819;"{""coordinates"": [[[11.31900993717689, 44.502122340991235], [11.318480205732747, 44.501263552117855]]], ""type"": ""MultiLineString""}";2704;15794;8816;57650;VIA DEL TIMAVO;19911021;104.320130752;20;2;;10;A;1;;3;G;1;comunale;13;Porto - Saragozza;VIA EMILIA PONENTE;VIA COL DI LANA;2086.4;0;0;0;1;A944;0;0;Saffi;104.320130752;30;Strade 30 km/h o inferiore
44.501341324152136, 11.321244796748624;"{""coordinates"": [[[11.321651154159802, 44.50119730398681], [11.320838439337452, 44.50148534431747]]], ""type"": ""MultiLineString""}";2710;8839;8823;52400;VIA AURELIO SAFFI;19911021;72.1270035565;15.9;30;;32;A;79;;87;3A;1;comunale;13;Porto - Saragozza;VIA INNOCENZO MALVASIA;VIA PODGORA;1146.867;0;0;0;8;A944;0;66;Saffi;72.1270035565;30;Strade 30 km/h o inferiore
44.501273352565654, 11.324319412509361;"{""coordinates"": [[[11.324066100861216, 44.50131307861631], [11.324572724157505, 44.501233626514995]]], ""type"": ""MultiLineString""}";2714;8843;8844;26750;VIA DELLA GHISILIERA;19911021;41.2480880766;16;24;;26;;27;;27;C;1;comunale;13;Porto - Saragozza;VIA SAN PIO V;VIA DELLA SECCHIA;660;1;0;0;3;A944;0;0;Saffi;41.2480880766;30;Strade 30 km/h o inferiore
44.50093240210314, 11.3238068116131;"{""coordinates"": [[[11.324066100861216, 44.50131307861631], [11.323547522364981, 44.500551725589965]]], ""type"": ""MultiLineString""}";2715;8843;8845;54100;VIA DELLA SECCHIA;19911021;94.1242206656;10;2;;6;;1;;5;;1;comunale;13;Porto - Saragozza;VIA AURELIO SAFFI;VIA DELLA GHISILIERA;941.2;1;0;0;1;A944;0;0;Saffi;94.1242206656;30;Strade 30 km/h o inferiore
44.50210534566333, 11.32500285780252;"{""coordinates"": [[[11.325329739194112, 44.50225662072396], [11.325284059504577, 44.50222961753437], [11.325235510482262, 44.50220068329127], [11.324844008739625, 44.50203108223714], [11.324764975469305, 44.50200674811988], [11.324706083769584, 44.5019979736809], [11.32466193247649, 44.50199831529685]]], ""type"": ""MultiLineString""}";2717;8842;8827;34000;VIA INNOCENZO MALVASIA;19911021;61.2709084278;22;22;3;22;5;39;4;41;;1;comunale;13;Porto - Saragozza;VIA CAMILLO CASARINI;VIA SAN PIO V;1347.94;0;0;0;4;A944;0;0;Saffi;61.2709084278;30;Strade 30 km/h o inferiore
44.499212698016095, 11.320319021306485;"{""coordinates"": [[[11.320062421779268, 44.498836095406595], [11.320575620833706, 44.49958930062559]]], ""type"": ""MultiLineString""}";2723;4703;8815;62250;VIA VITTORIO VENETO;19911021;93.1232884834;16;16;;20;;13;;19;F;1;comunale;13;Porto - Saragozza;VIA GORIZIA;VIA ASIAGO;1489.92;1;0;0;3;A944;0;0;Saffi;93.1232884834;30;Strade 30 km/h o inferiore
44.50175546385636, 11.32276590357784;"{""coordinates"": [[[11.322894233866894, 44.50151068455545], [11.322831655569345, 44.5016623344131], [11.322717591850136, 44.50184533455443], [11.322611489202725, 44.50198526719475]]], ""type"": ""MultiLineString""}";2728;8840;8754;16400;VIA DEL CHIU';19911021;57.5317281264;7.5;8;;8;;0;;0;;1;comunale;13;Porto - Saragozza;VIA DELLA GHISILIERA;VIA INNOCENZO MALVASIA;431.475;0;0;0;2;A944;0;0;Saffi;57.5317281264;30;Strade 30 km/h o inferiore
44.50204165113388, 11.326439634096788;"{""coordinates"": [[[11.327557697389114, 44.501855634046684], [11.325472102662744, 44.50220082067617], [11.325400061738096, 44.502225146292304], [11.325329739194112, 44.50225662072396]]], ""type"": ""MultiLineString""}";2732;8825;8842;34000;VIA INNOCENZO MALVASIA;19911021;183.175855691;22;12;;22;D;13;;37;;1;comunale;13;Porto - Saragozza;VIA DELLO SCALO;VIA CAMILLO CASARINI;4029.96;0;0;0;3;A944;0;0;Saffi;183.175855691;30;Strade 30 km/h o inferiore
44.50076588365069, 11.324423064565023;"{""coordinates"": [[[11.324572724157505, 44.501233626514995], [11.32427340497254, 44.50029814078639]]], ""type"": ""MultiLineString""}";2733;8844;8838;46300;VIA SAN PIO V;19911021;106.648571922;20;2;;6;;1;;13;;1;comunale;13;Porto - Saragozza;VIA AURELIO SAFFI;VIA DELLA GHISILIERA;2133;1;0;0;1;A944;0;0;Saffi;106.648571922;30;Strade 30 km/h o inferiore
44.50161973871208, 11.32467020251286;"{""coordinates"": [[[11.32466193247649, 44.50199831529685], [11.324696708309313, 44.50195074927016], [11.32472282146992, 44.501882735346335], [11.324733074406254, 44.50181129065276], [11.324728361638998, 44.50175890288614], [11.324572724157505, 44.501233626514995]]], ""type"": ""MultiLineString""}";2734;8827;8844;46300;VIA SAN PIO V;19911021;87.2892635108;20;6;2;12;C;15;;19;2;1;comunale;13;Porto - Saragozza;VIA DELLA GHISILIERA;VIA INNOCENZO MALVASIA;1745.8;1;0;0;2;A944;0;0;Saffi;87.2892635108;30;Strade 30 km/h o inferiore
44.50113911944238, 11.322902414586393;"{""coordinates"": [[[11.322852058767097, 44.50077580673398], [11.322887317603955, 44.50084703569088], [11.322907666164218, 44.50095106681758], [11.322910246930975, 44.501016002370186], [11.32291725140244, 44.501192243158506], [11.322910472631962, 44.50126665074503], [11.32289786218131, 44.50143866373798], [11.322894233866894, 44.50151068455545]]], ""type"": ""MultiLineString""}";2735;8833;8840;16400;VIA DEL CHIU';19911021;82.3192970593;7.5;2;;4;;1;;7;A;1;comunale;13;Porto - Saragozza;VIA AURELIO SAFFI;VIA DELLA GHISILIERA;617.4;0;0;0;1;A944;0;0;Saffi;82.3192970593;30;Strade 30 km/h o inferiore
